year,month,state,final co2 (kg),generation (mwh),index (g/kwh),datetime,quarter
2008,8,NH,635231599.0931137,2207380.35,287.77623171879446,2008-08-01,3
2008,9,NH,535450958.63296753,1983972.3199999998,269.8883211399681,2008-09-01,3
2008,10,NH,533367592.81293744,1990581.28,267.9456489277029,2008-10-01,4
2008,11,NH,569679138.5455453,2061632.7300000002,276.32426001771194,2008-11-01,4
2008,12,NH,586544645.6201928,2063938.58,284.18706414228313,2008-12-01,4
2009,1,NH,750711050.7936373,2286810.6099999994,328.2786285452985,2009-01-01,1
2009,2,NH,535026750.29644215,1893782.0099999998,282.5176010075427,2009-02-01,1
2009,3,NH,510242915.4877326,1803416.38,282.93128594503094,2009-03-01,1
2009,4,NH,483503988.94491184,1895652.5300000003,255.0593957980853,2009-04-01,2
2009,5,NH,488385377.70406026,1948755.7100000002,250.61395597094116,2009-05-01,2
2009,6,NH,399926537.78586936,1664882.62,240.21305344989986,2009-06-01,2
2009,7,NH,462760537.1080471,1940150.62,238.51784100558496,2009-07-01,3
2009,8,NH,322869070.7685121,1744027.1100000003,185.12847014660917,2009-08-01,3
2009,9,NH,241549006.45488155,1481685.81,163.02309492650235,2009-09-01,3
2009,10,NH,280578794.8910802,700359.3499999999,400.6211880959114,2009-10-01,4
2009,11,NH,332591205.473973,1172481.2800000003,283.6644056901044,2009-11-01,4
2009,12,NH,632847414.9110103,1632117.9500000002,387.74612760738904,2009-12-01,4
2010,1,NH,519919740.6293612,1922207.57,270.48053953369936,2010-01-01,1
2010,2,NH,434565930.9731007,1637619.74,265.3643702249832,2010-02-01,1
2010,3,NH,432052647.5490517,1757360.06,245.8532302987765,2010-03-01,1
2010,4,NH,259941985.7043513,1513161.77,171.78730711941745,2010-04-01,2
2010,5,NH,337172390.19362533,1644223.9700000002,205.0647578101086,2010-05-01,2
2010,6,NH,484419076.7472131,1833290.6400000001,264.2347406231306,2010-06-01,2
2010,7,NH,619929087.5795432,2042456.5799999998,303.52130549553385,2010-07-01,3
2010,8,NH,602891011.2316347,2058199.44,292.9215699483597,2010-08-01,3
2010,9,NH,516031188.04685724,1905279.41,270.8427883797145,2010-09-01,3
2010,10,NH,230465908.833518,1677869.3299999996,137.35629152570425,2010-10-01,4
2010,11,NH,432152209.58627,2046173.5999999999,211.2001687375255,2010-11-01,4
2010,12,NH,627690393.1980606,2158069.96,290.8572960248521,2010-12-01,4
2011,1,NH,593355393.4154645,1981487.8399999999,299.4494245372026,2011-01-01,1
2011,2,NH,608571871.4197291,1983503.5999999999,306.816620559564,2011-02-01,1
2011,3,NH,518031724.6772775,2016838.3800000001,256.8533650560921,2011-03-01,1
2011,4,NH,428049614.6294328,1076530.2200000002,397.61969211550115,2011-04-01,2
2011,5,NH,325418882.3462995,1229803.5800000003,264.6104529524133,2011-05-01,2
2011,6,NH,381788144.60205287,1672052.8599999999,228.3349729757066,2011-06-01,2
2011,7,NH,571819585.8335581,2048739.4100000001,279.108012977384,2011-07-01,3
2011,8,NH,424169068.7343944,1859204.58,228.1454517148373,2011-08-01,3
2011,9,NH,264845495.96632826,1667441.5100000002,158.83345495358827,2011-09-01,3
2011,10,NH,217837452.9473169,931821.6399999999,233.77591117900732,2011-10-01,4
2011,11,NH,424201635.55630106,1848479.1600000001,229.48683692831085,2011-11-01,4
2011,12,NH,421408899.97208434,1750038.2399999998,240.79982387818245,2011-12-01,4
2012,1,NH,617667405.4441296,1939882.9399999997,318.4044731297702,2012-01-01,1
2012,2,NH,460118707.1083396,1788946.34,257.20095500927073,2012-02-01,1
2012,3,NH,307176231.4736382,1671264.2399999998,183.79872202234054,2012-03-01,1
2012,4,NH,185975926.01013136,1346870.99,138.07998493614548,2012-04-01,2
2012,5,NH,270154102.0786696,1742488.8000000003,155.03921866164623,2012-05-01,2
2012,6,NH,294534353.84399265,1656586.7099999997,177.7959173920891,2012-06-01,2
2012,7,NH,554496727.706508,1901279.2200000002,291.64402675505386,2012-07-01,3
2012,8,NH,410729028.4545273,1761050.7099999995,233.22952946342326,2012-08-01,3
2012,9,NH,258543727.55893147,1141508.99,226.49294033061577,2012-09-01,3
2012,10,NH,252785325.11398968,837927.79,301.67912811913027,2012-10-01,4
2012,11,NH,259107990.53471652,1521933.1699999997,170.24925643398427,2012-11-01,4
2012,12,NH,482273730.13055474,1912579.06,252.158846772355,2012-12-01,4
2013,1,NH,526950616.4685747,1910030.9600000002,275.88590316283387,2013-01-01,1
2013,2,NH,490605067.04733676,1745255.8399999999,281.1078214454431,2013-02-01,1
2013,3,NH,414734853.8994992,1764319.76,235.06785068229308,2013-03-01,1
2013,4,NH,28990207.024227563,1257287.1099999999,23.057746153324967,2013-04-01,2
2013,5,NH,101593073.14017478,1418962.7600000005,71.59671557566088,2013-05-01,2
2013,6,NH,250672605.34591773,1680062.81,149.20430584730207,2013-06-01,2
2013,7,NH,440649729.85150015,1981848.4499999997,222.34279813448916,2013-07-01,3
2013,8,NH,253105688.88299122,1683021.77,150.38764999634628,2013-08-01,3
2013,9,NH,202857981.7432012,1572695.7200000002,128.98743168398855,2013-09-01,3
2013,10,NH,130206805.60111873,1429232.6099999999,91.10259917811331,2013-10-01,4
2013,11,NH,181906158.70052612,1522646.91,119.46706587446864,2013-11-01,4
2013,12,NH,420618801.6614205,1813155.7700000005,231.981613836422,2013-12-01,4
2014,1,NH,476938684.98993164,1823379.0600000003,261.5685873840909,2014-01-01,1
2014,2,NH,359540976.02162343,1474551.3099999998,243.83076640556067,2014-02-01,1
2014,3,NH,471786055.3482038,1809455.9200000002,260.73365487024614,2014-03-01,1
2014,4,NH,247337480.06672642,1044130.33,236.8837231906925,2014-04-01,2
2014,5,NH,182174098.29205385,1752291.56,103.96334859482737,2014-05-01,2
2014,6,NH,172683363.04963303,1567105.15,110.19258219503206,2014-06-01,2
2014,7,NH,301938594.6807036,1819840.83,165.9148370029172,2014-07-01,3
2014,8,NH,195957540.12834036,1635103.69,119.84410611191292,2014-08-01,3
2014,9,NH,205425849.38277063,1567897.49,131.01994913122198,2014-09-01,3
2014,10,NH,204899113.43998647,1685485.5099999995,121.56681990104235,2014-10-01,4
2014,11,NH,263067675.3614961,1608104.1400000004,163.58870599107843,2014-11-01,4
2014,12,NH,271442634.29287326,1765355.7799999998,153.76086643162282,2014-12-01,4
2015,1,NH,544830297.8335218,2065343.8900000001,263.79640720922356,2015-01-01,1
2015,2,NH,589913464.6451511,1874434.78,314.71538564022546,2015-02-01,1
2015,3,NH,392391717.56271756,1832943.9600000002,214.07731285069812,2015-03-01,1
2015,4,NH,194487606.35236886,1749298.69,111.1803304170821,2015-04-01,2
2015,5,NH,222695497.20515704,1808041.92,123.16943249034682,2015-05-01,2
2015,6,NH,212540715.36851677,1788158.99,118.86007707207108,2015-06-01,2
2015,7,NH,267673766.4684997,1827067.0799999996,146.50461901404285,2015-07-01,3
2015,8,NH,278566281.85797954,1812928.19,153.65544172931612,2015-08-01,3
2015,9,NH,253002406.98286614,1608521.0299999998,157.28884003640673,2015-09-01,3
2015,10,NH,217083048.38659546,744545.6599999998,291.5644533964452,2015-10-01,4
2015,11,NH,233524038.92759654,1267556.82,184.23161411225456,2015-11-01,4
2015,12,NH,178053084.87942645,1660788.8199999998,107.20994911287184,2015-12-01,4
2016,1,NH,219902249.9676483,1587231.1600000001,138.54456459111367,2016-01-01,1
2016,2,NH,141727429.7429244,1421525.66,99.70092959343724,2016-02-01,1
2016,3,NH,54101536.60229937,1257981.6900000002,43.00661689463808,2016-03-01,1
2016,4,NH,218127749.63423455,1740410.7100000002,125.33119244838164,2016-04-01,2
2016,5,NH,176349797.98805627,1662624.8800000001,106.06709914509175,2016-05-01,2
2016,6,NH,168131046.25998878,1534616.19,109.55902026550937,2016-06-01,2
2016,7,NH,304547255.2822572,1813601.83,167.92398984415294,2016-07-01,3
2016,8,NH,315102417.77753067,1856819.75,169.70005719592905,2016-08-01,3
2016,9,NH,228875163.17277622,1658370.5000000002,138.01208063745477,2016-09-01,3
2016,10,NH,136611651.81905293,1481243.11,92.22770448468309,2016-10-01,4
2016,11,NH,178394683.74229386,1601237.04,111.4105402797164,2016-11-01,4
2016,12,NH,286927565.1838383,1718336.4900000005,166.9798475756272,2016-12-01,4
2017,1,NH,114294121.1669907,1398635.5900000003,81.71829887940336,2017-01-01,1
2017,2,NH,111573508.35447012,1303719.5,85.58091549176807,2017-02-01,1
2017,3,NH,102965993.41799755,1467574.4999999998,70.16065856826864,2017-03-01,1
2017,4,NH,204595668.5092834,785297.87,260.5325651899239,2017-04-01,2
2017,5,NH,119332129.97548509,1440566.9400000002,82.83692111904573,2017-05-01,2
2017,6,NH,189875335.6554668,1609473.61,117.97356258327639,2017-06-01,2
2017,7,NH,198867884.72330716,1694885.1300000001,117.3341374015755,2017-07-01,3
2017,8,NH,197675113.05238086,1726623.3499999999,114.4865283168914,2017-08-01,3
2017,9,NH,193486427.76702696,1616972.83,119.65966538041765,2017-09-01,3
2017,10,NH,101374965.71746801,1451067.53,69.8623348821457,2017-10-01,4
2017,11,NH,123375391.72484906,1469361.1400000001,83.96532912586014,2017-11-01,4
2017,12,NH,254537695.71345523,1588456.4400000002,160.2421629600716,2017-12-01,4
2001,1,NJ,1551359596.0641716,5305915.0,292.38304723392133,2001-01-01,1
2001,2,NJ,1283352382.324373,4705993.0,272.7059692448274,2001-02-01,1
2001,3,NJ,1201252018.167989,4946760.0,242.83612266776416,2001-03-01,1
2001,4,NJ,1033910195.515964,4012599.0,257.6659655041443,2001-04-01,2
2001,5,NJ,1255161316.305392,4159906.0,301.72828816453836,2001-05-01,2
2001,6,NJ,1553875705.251529,5540753.0,280.44486105977455,2001-06-01,2
2001,7,NJ,1568927398.03992,5667685.0,276.8197946851175,2001-07-01,3
2001,8,NJ,2062866303.6948705,6427343.0,320.95164420116845,2001-08-01,3
2001,9,NJ,1367937872.6177487,4966426.0,275.4370794244692,2001-09-01,3
2001,10,NJ,1427196176.3343844,4511012.0,316.3804876454295,2001-10-01,4
2001,11,NJ,1127902505.0993881,4540974.0,248.38338759468522,2001-11-01,4
2001,12,NJ,1005413569.1660448,4635894.0,216.8758753254593,2001-12-01,4
2002,1,NJ,1181880027.5849087,4979722.0,237.33855576373716,2002-01-01,1
2002,2,NJ,1136413927.9012456,4581142.0,248.0634583912146,2002-02-01,1
2002,3,NJ,1383800260.9824963,4884271.0,283.31766623565653,2002-03-01,1
2002,4,NJ,1363615805.0100324,4172745.0,326.7910703889244,2002-04-01,2
2002,5,NJ,1122442084.5053391,4129213.0,271.82954342760695,2002-05-01,2
2002,6,NJ,1812228972.537207,5532669.0,327.5505858993565,2002-06-01,2
2002,7,NJ,2375333753.4293017,6493958.0,365.7759648937215,2002-07-01,3
2002,8,NJ,2629919710.495089,6636794.0,396.2635740231035,2002-08-01,3
2002,9,NJ,1871325091.4812372,5710360.0,327.70702573589705,2002-09-01,3
2002,10,NJ,1634724607.13679,4212390.0,388.07532235543005,2002-10-01,4
2002,11,NJ,1540328020.392865,4853115.0,317.389557097424,2002-11-01,4
2002,12,NJ,1649855428.598187,5383007.0,306.4932719942937,2002-12-01,4
2003,1,NJ,2054766558.0343156,5699405.0,360.5229945993162,2003-01-01,1
2003,2,NJ,1587777725.7039013,4818783.0,329.4976606549623,2003-02-01,1
2003,3,NJ,1691863146.5788884,4956360.0,341.35194912776484,2003-03-01,1
2003,4,NJ,1175104326.553819,4259214.0,275.89699098327037,2003-04-01,2
2003,5,NJ,1009537877.8337042,4043445.0,249.67271171827593,2003-05-01,2
2003,6,NJ,1452926191.495956,4930259.0,294.6957130438697,2003-06-01,2
2003,7,NJ,2120450377.2506819,5839951.0,363.09386452911707,2003-07-01,3
2003,8,NJ,2189022446.0349936,5815633.0,376.4031268883359,2003-08-01,3
2003,9,NJ,1617468861.4586437,4356739.0,371.25677288876926,2003-09-01,3
2003,10,NJ,1463973020.984828,4145867.0,353.1162531226467,2003-10-01,4
2003,11,NJ,1365247825.1417646,3946299.0,345.95650890664,2003-11-01,4
2003,12,NJ,1300702830.8424048,4587397.0,283.53831831916983,2003-12-01,4
2004,1,NJ,1541094549.9711611,4941002.81,311.89914461335053,2004-01-01,1
2004,2,NJ,1221902013.180891,4630598.42,263.8756165733091,2004-02-01,1
2004,3,NJ,1274631935.7534893,4491818.79,283.7674437337418,2004-03-01,1
2004,4,NJ,1258052707.4962053,3467701.4899999998,362.7915237583514,2004-04-01,2
2004,5,NJ,1560963376.0062826,4271837.250000001,365.4079696051815,2004-05-01,2
2004,6,NJ,1759424128.2971966,5227457.43,336.5735927757133,2004-06-01,2
2004,7,NJ,2062529200.2890012,5807469.63,355.1510953470111,2004-07-01,3
2004,8,NJ,1966162816.9019537,5949841.46,330.45633738650133,2004-08-01,3
2004,9,NJ,1669453046.0313137,4925613.57,338.9330125690947,2004-09-01,3
2004,10,NJ,1305009888.7433677,4360751.4399999995,299.26261716567086,2004-10-01,4
2004,11,NJ,1409873071.375683,3931991.0100000002,358.56467316177384,2004-11-01,4
2004,12,NJ,1691040364.615934,3876258.31,436.25585019795386,2004-12-01,4
2005,1,NJ,1689916561.5133457,4549166.99,371.478243209829,2005-01-01,1
2005,2,NJ,1292797838.7491007,4548622.59,284.2174335569794,2005-02-01,1
2005,3,NJ,1258329403.3301082,4812070.919999999,261.4943595490709,2005-03-01,1
2005,4,NJ,1174558977.9219325,3628585.7,323.69608300058405,2005-04-01,2
2005,5,NJ,987363618.8713831,4135064.77,238.77827163306637,2005-05-01,2
2005,6,NJ,2080274481.9346595,5420703.739999999,383.7646515495901,2005-06-01,2
2005,7,NJ,2260451982.0527287,6503417.51,347.5790964638112,2005-07-01,3
2005,8,NJ,2492705841.959954,6983008.010000001,356.9673467924253,2005-08-01,3
2005,9,NJ,1737957427.4169137,5295248.830000001,328.210719309467,2005-09-01,3
2005,10,NJ,1416640657.039454,4412876.220000001,321.0243356971961,2005-10-01,4
2005,11,NJ,1361021017.0190241,4660035.89,292.06234654536627,2005-11-01,4
2005,12,NJ,1801670544.0001457,5600781.81,321.6819731815523,2005-12-01,4
2006,1,NJ,1508859164.1338823,5052412.03,298.64135291711,2006-01-01,1
2006,2,NJ,1344917448.5516438,4545411.350000001,295.88465047319505,2006-02-01,1
2006,3,NJ,1331946261.84923,4867860.2299999995,273.6204818783859,2006-03-01,1
2006,4,NJ,1213799964.0725899,4083795.8200000003,297.22346992181156,2006-04-01,2
2006,5,NJ,1168191573.7369964,4655726.06,250.91501490467772,2006-05-01,2
2006,6,NJ,1745215088.255739,5613955.21,310.87086073416305,2006-06-01,2
2006,7,NJ,2307981971.298845,6655129.78,346.7974401092513,2006-07-01,3
2006,8,NJ,2208234276.709181,6469146.540000001,341.34862505513445,2006-08-01,3
2006,9,NJ,1337385000.9894075,4926447.46,271.4704686994485,2006-09-01,3
2006,10,NJ,1241984303.6640468,4051211.13,306.5711126400975,2006-10-01,4
2006,11,NJ,1341039030.0253892,4697035.829999999,285.50751549736196,2006-11-01,4
2006,12,NJ,1389569725.7076945,5082007.199999999,273.4293107077248,2006-12-01,4
2007,1,NJ,1225098975.4428892,4740654.41,258.42402113485616,2007-01-01,1
2007,2,NJ,1444661393.306042,4757943.9,303.63144746327123,2007-02-01,1
2007,3,NJ,1360240084.0250006,4924886.71,276.1972333826539,2007-03-01,1
2007,4,NJ,1023693629.8261123,3942952.6999999997,259.6261501757585,2007-04-01,2
2007,5,NJ,1188291938.3380609,4518136.13,263.00489939820847,2007-05-01,2
2007,6,NJ,1842718221.9052615,5684005.29,324.19361486999276,2007-06-01,2
2007,7,NJ,2174268279.767453,6381062.529999999,340.7376545121324,2007-07-01,3
2007,8,NJ,2371124389.7005787,6763591.2,350.5718071341418,2007-08-01,3
2007,9,NJ,1775715597.1260378,5688706.750000001,312.1475012094862,2007-09-01,3
2007,10,NJ,1664731192.885153,4994393.47,333.31999228429896,2007-10-01,4
2007,11,NJ,1432113135.280961,4705444.29,304.35237291502625,2007-11-01,4
2007,12,NJ,1759310935.9735146,5569467.63,315.8849378164919,2007-12-01,4
2008,1,NJ,1692089408.4114952,5569980.600000001,303.78730734026163,2008-01-01,1
2008,2,NJ,1537137395.5972006,5260988.300000001,292.1765470562252,2008-02-01,1
2008,3,NJ,1552309936.4578807,4876758.3100000005,318.3077441575899,2008-03-01,1
2008,4,NJ,1230625222.9557345,4328922.079999999,284.2798276830464,2008-04-01,2
2008,5,NJ,1086451839.2440994,4571742.620000001,237.64501406776463,2008-05-01,2
2008,6,NJ,1960074108.6590424,6331831.8100000005,309.5587765871251,2008-06-01,2
2008,7,NJ,2150007520.802743,6715080.65,320.175978944161,2008-07-01,3
2008,8,NJ,1974341238.0156374,6200250.28,318.4292808927767,2008-08-01,3
2008,9,NJ,1840900686.2151089,6019080.960000001,305.8441477110666,2008-09-01,3
2008,10,NJ,1140070631.3894246,4438135.15,256.8805574542777,2008-10-01,4
2008,11,NJ,1107573345.8951166,4347156.15,254.78112763331873,2008-11-01,4
2008,12,NJ,1233038434.6369164,5014862.1899999995,245.87683328480787,2008-12-01,4
2009,1,NJ,1579727548.9917955,5675166.600000001,278.35791622254675,2009-01-01,1
2009,2,NJ,933457553.5854303,4407573.150000001,211.78492603927174,2009-02-01,1
2009,3,NJ,1092115823.1506493,4875690.899999999,223.9920137576091,2009-03-01,1
2009,4,NJ,711720114.5283431,3931680.4199999995,181.02186304560917,2009-04-01,2
2009,5,NJ,845208129.2188916,4764411.440000001,177.40032318008443,2009-05-01,2
2009,6,NJ,1144052538.4456193,5217379.569999999,219.2772297081731,2009-06-01,2
2009,7,NJ,1375286593.8811245,5654448.929999999,243.2220382404488,2009-07-01,3
2009,8,NJ,1920765189.2094374,6434793.870000001,298.49677052816565,2009-08-01,3
2009,9,NJ,1186809133.1380782,5444658.97,217.9767621218117,2009-09-01,3
2009,10,NJ,1227891191.4539201,5032305.3100000005,244.00172799808126,2009-10-01,4
2009,11,NJ,975197652.9407393,4715189.790000001,206.82044549064463,2009-11-01,4
2009,12,NJ,1489358227.7005134,5657940.15,263.2332948415004,2009-12-01,4
2010,1,NJ,1626051473.437698,5679819.53,286.28576398407114,2010-01-01,1
2010,2,NJ,1380227531.148101,5249012.26,262.9499537781802,2010-02-01,1
2010,3,NJ,904973147.3559277,4944818.170000001,183.01444385687645,2010-03-01,1
2010,4,NJ,1138919009.4177325,4379603.27,260.05072587721685,2010-04-01,2
2010,5,NJ,1246563925.2427185,5522826.85,225.71120896950057,2010-05-01,2
2010,6,NJ,1942401955.2244937,6362911.05,305.26938691442086,2010-06-01,2
2010,7,NJ,2477647657.947782,6744002.45,367.38534369123516,2010-07-01,3
2010,8,NJ,1978050134.6489165,6555176.239999999,301.75392121095996,2010-08-01,3
2010,9,NJ,1300144796.7469697,5571567.250000001,233.3535140847433,2010-09-01,3
2010,10,NJ,1026035900.6577868,4502778.62,227.8672764635688,2010-10-01,4
2010,11,NJ,1147349133.405261,4476616.9399999995,256.29826022265405,2010-11-01,4
2010,12,NJ,1544645563.0465686,5693361.05,271.30644789277306,2010-12-01,4
2011,1,NJ,1509081336.9957452,5801181.03,260.13346751148447,2011-01-01,1
2011,2,NJ,1105307727.6433437,4990627.51,221.47670316579962,2011-02-01,1
2011,3,NJ,992570224.976118,5057213.469999999,196.26820794972656,2011-03-01,1
2011,4,NJ,1154220255.9482718,4632378.149999999,249.16365170841502,2011-04-01,2
2011,5,NJ,1362266859.2960267,5228546.060000001,260.54410607908585,2011-05-01,2
2011,6,NJ,1561405409.1573873,5803484.58,269.0461889979532,2011-06-01,2
2011,7,NJ,2079460722.216206,6586193.910000001,315.7302610023223,2011-07-01,3
2011,8,NJ,1648471241.364654,6103998.42,270.06416580374116,2011-08-01,3
2011,9,NJ,1132695003.5005186,5136982.459999999,220.49812556699266,2011-09-01,3
2011,10,NJ,1015987013.5886456,5148590.830000001,197.33302706221178,2011-10-01,4
2011,11,NJ,1028522655.8422338,4765708.82,215.8173515607766,2011-11-01,4
2011,12,NJ,976279202.3328781,5439190.78,179.48978843004988,2011-12-01,4
2012,1,NJ,999958663.983526,5269530.609999999,189.76237885133494,2012-01-01,1
2012,2,NJ,924429167.075234,5051808.63,182.9897438286838,2012-02-01,1
2012,3,NJ,1050990376.619905,5316665.58,197.6784811468065,2012-03-01,1
2012,4,NJ,1046796202.3419582,4904011.710000002,213.45711720210346,2012-04-01,2
2012,5,NJ,1349304535.7259636,5663661.099999999,238.23892565287213,2012-05-01,2
2012,6,NJ,1441984068.8005362,6091297.9799999995,236.728538570122,2012-06-01,2
2012,7,NJ,2211764265.08433,7235432.720000001,305.68514015348757,2012-07-01,3
2012,8,NJ,1745002929.5932183,6699960.48,260.44973471145283,2012-08-01,3
2012,9,NJ,1358076985.19182,6018785.739999999,225.6396960879056,2012-09-01,3
2012,10,NJ,1056697725.5452,4808244.31,219.7678939374027,2012-10-01,4
2012,11,NJ,852601192.4831082,3479444.9400000004,245.03942645607952,2012-11-01,4
2012,12,NJ,795816774.9300901,4724564.16,168.44236801095533,2012-12-01,4
2013,1,NJ,1052418542.9719815,5214675.999999999,201.8185871896896,2013-01-01,1
2013,2,NJ,1014480101.361909,4902302.65,206.9395085923365,2013-02-01,1
2013,3,NJ,1175656220.3582635,5634434.250000001,208.65559312512403,2013-03-01,1
2013,4,NJ,1034850101.3609269,4969750.73,208.22978003987873,2013-04-01,2
2013,5,NJ,1157420062.1252067,4795507.2299999995,241.3550864618771,2013-05-01,2
2013,6,NJ,1325484018.5067174,5617212.550000001,235.96828617544787,2013-06-01,2
2013,7,NJ,1938125980.6961093,6986037.759999999,277.42850057199087,2013-07-01,3
2013,8,NJ,1456910165.9891844,6098113.939999999,238.91160124652978,2013-08-01,3
2013,9,NJ,1254496555.3334677,5625793.3,222.9901612868478,2013-09-01,3
2013,10,NJ,1085579019.6573195,4754940.159999999,228.30550609017965,2013-10-01,4
2013,11,NJ,1037934157.7680587,4896983.260000002,211.95378923309988,2013-11-01,4
2013,12,NJ,1193740142.0250096,5255189.92,227.1545196648211,2013-12-01,4
2014,1,NJ,1570554769.346214,6054989.6,259.3819103085188,2014-01-01,1
2014,2,NJ,1477145022.7222598,5607669.600000001,263.4151310773123,2014-02-01,1
2014,3,NJ,1338683980.3403485,6004679.409999999,222.9401253480656,2014-03-01,1
2014,4,NJ,946184580.3858488,4560060.81,207.49385146595202,2014-04-01,2
2014,5,NJ,1190808169.952948,4924480.130000001,241.81398615023915,2014-05-01,2
2014,6,NJ,1476081591.5795455,5556377.910000001,265.65536316797164,2014-06-01,2
2014,7,NJ,1888016698.4943366,6628455.160000001,284.8351015313101,2014-07-01,3
2014,8,NJ,1612363401.2459557,6704274.150000001,240.49783245304124,2014-08-01,3
2014,9,NJ,1437243774.4534266,5956005.380000002,241.3100195106651,2014-09-01,3
2014,10,NJ,1307681812.4383948,5639229.7700000005,231.8901456002199,2014-10-01,4
2014,11,NJ,1326813638.7279303,5449136.009999999,243.4906444421692,2014-11-01,4
2014,12,NJ,1316294250.1415584,6285738.67,209.40963651954664,2014-12-01,4
2015,1,NJ,1433711928.756819,6232697.529999999,230.0307245548011,2015-01-01,1
2015,2,NJ,1538951002.5604868,5875739.6899999995,261.9161303520046,2015-02-01,1
2015,3,NJ,1382923116.8634763,6066368.4799999995,227.96556480582868,2015-03-01,1
2015,4,NJ,1089719423.543029,5098975.44,213.7134089712401,2015-04-01,2
2015,5,NJ,1506496451.408063,6151077.120000001,244.91587766144974,2015-05-01,2
2015,6,NJ,1485846584.5894415,6558270.85,226.56072287551856,2015-06-01,2
2015,7,NJ,1879492461.625729,7405096.8,253.8106539843921,2015-07-01,3
2015,8,NJ,1769810210.3311198,7151090.72,247.4881496582552,2015-08-01,3
2015,9,NJ,1768813489.753338,7119862.930000002,248.43364361697587,2015-09-01,3
2015,10,NJ,1454952179.5450191,6378863.99,228.08954412978778,2015-10-01,4
2015,11,NJ,1431742563.0102978,5633968.5200000005,254.1268304797517,2015-11-01,4
2015,12,NJ,1347717804.301655,6371397.2,211.5262574277515,2015-12-01,4
2016,1,NJ,1390773974.0007324,6607728.64,210.47685971570596,2016-01-01,1
2016,2,NJ,1266699204.0166168,5948306.689999999,212.95122629539753,2016-02-01,1
2016,3,NJ,1452075639.731732,6903023.619999999,210.35356673627203,2016-03-01,1
2016,4,NJ,1450829247.3448672,6230899.36,232.84427552443523,2016-04-01,2
2016,5,NJ,1476862402.3359447,5774466.199999999,255.75738971958046,2016-05-01,2
2016,6,NJ,1849246051.723741,6605472.380000001,279.9566700669091,2016-06-01,2
2016,7,NJ,2389688733.2971697,7133019.109999999,335.01785098921033,2016-07-01,3
2016,8,NJ,2461252578.9852605,8560909.170000002,287.49897120859885,2016-08-01,3
2016,9,NJ,1791089213.0286057,6774293.75,264.39497298572354,2016-09-01,3
2016,10,NJ,1660866410.8201373,6510117.469999999,255.12080518880984,2016-10-01,4
2016,11,NJ,1185241216.3170338,5601337.710000001,211.59967095021548,2016-11-01,4
2016,12,NJ,1298108381.3829875,6347013.43,204.52270909768464,2016-12-01,4
2017,1,NJ,1326603876.7781005,6213211.5600000005,213.513392223538,2017-01-01,1
2017,2,NJ,1089164854.6864662,5399376.5600000005,201.72048431577926,2017-02-01,1
2017,3,NJ,1622800433.2516518,7147075.93,227.05795337082026,2017-03-01,1
2017,4,NJ,1206932054.81486,5709084.659999998,211.40552762706105,2017-04-01,2
2017,5,NJ,1336855608.4227033,5659542.790000001,236.2126514503662,2017-05-01,2
2017,6,NJ,1592106231.919335,6941487.78,229.3609500410782,2017-06-01,2
2017,7,NJ,1869789375.901109,7628398.319999998,245.10903828906373,2017-07-01,3
2017,8,NJ,1589325387.4924145,7010861.38,226.69473854187294,2017-08-01,3
2017,9,NJ,1440627694.0466158,6481663.220000001,222.26204064434802,2017-09-01,3
2017,10,NJ,1302128029.0428314,5837029.779999999,223.08058689445843,2017-10-01,4
2017,11,NJ,1131408302.1941323,5445162.09,207.78229986430622,2017-11-01,4
2017,12,NJ,1445663345.0711946,6684610.4399999995,216.26740376978418,2017-12-01,4
2001,1,NM,2928206675.8254557,2919113.0,1003.1152188440309,2001-01-01,1
2001,2,NM,2621960009.644204,2713390.0,966.3041470795588,2001-02-01,1
2001,3,NM,2458511698.992379,2617299.0,939.3316159110515,2001-03-01,1
2001,4,NM,2372144057.960046,2319587.0,1022.6579377967051,2001-04-01,2
2001,5,NM,2986899705.9811893,3129075.0,954.5631555591315,2001-05-01,2
2001,6,NM,2923957164.725094,3052780.0,957.8014677523745,2001-06-01,2
2001,7,NM,3180504422.9402823,3319695.0,958.0712755058167,2001-07-01,3
2001,8,NM,2767866375.480251,2921975.0,947.2587463890865,2001-08-01,3
2001,9,NM,2582826462.2268796,2601299.0,992.898725685467,2001-09-01,3
2001,10,NM,2708449521.1251993,2725054.0,993.9067340042434,2001-10-01,4
2001,11,NM,2447748995.8730927,2474622.0,989.1405620224392,2001-11-01,4
2001,12,NM,2815800586.7329316,2817754.0,999.3067481167383,2001-12-01,4
2002,1,NM,2368447874.4242716,2359283.0,1003.8846015608435,2002-01-01,1
2002,2,NM,2121047055.1751978,2167008.0,978.7905975313417,2002-02-01,1
2002,3,NM,2511739017.69594,2547569.0,985.9356185037343,2002-03-01,1
2002,4,NM,2542993469.7911477,2531493.0,1004.5429593489486,2002-04-01,2
2002,5,NM,2666007689.857102,2643495.0,1008.5162596702858,2002-05-01,2
2002,6,NM,2793568981.709165,2940191.0,950.1318049436805,2002-06-01,2
2002,7,NM,2796569610.4675827,2961512.0,944.3046695294778,2002-07-01,3
2002,8,NM,2767705210.7794294,2206799.0,1254.1718619500143,2002-08-01,3
2002,9,NM,2565994560.5583262,2753906.0,931.7654852991809,2002-09-01,3
2002,10,NM,2499049392.3233566,2652969.0,941.982131085345,2002-10-01,4
